"행정구역별(1)",행정구역별(2),2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018
"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"행정구역별(1)",행정구역별(2),소계,병원수 (개),병상수 (개),병상확보율 (%),병원수,병상수,만명당종합병원수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,소계,소계,소계,소계
"광주광역시",남구,217787,308,6526,3.00,3,1040,0.14,13,1370,119,300,-,-,9,2570,103,0,17,1246,44,0,-,-,-,-,-,1,1,2
"광주광역시",북구,444646,571,10323,2.32,6,1374,0.13,20,2170,238,685,1,78,16,4248,177,14,26,1744,83,10,-,-,4,0,-,1,1,-
"광주광역시",광산구,417501,472,9936,2.38,6,2193,0.14,16,1660,203,467,1,296,16,4307,142,0,16,988,68,25,-,-,4,0,-,1,1,7
"대전광역시",소계,1508120,2244,23147,1.53,10,5383,0.07,45,4116,1072,2176,5,1243,51,9608,529,42,6,492,518,75,1,0,7,12,-,5,7,8
"대전광역시",동구,233789,335,3616,1.55,1,573,0.04,3,197,156,408,1,140,12,2229,77,0,1,55,83,14,-,-,1,0,-,1,2,1
"대전광역시",중구,245964,373,6324,2.57,3,2392,0.12,4,1208,177,163,1,299,12,2197,87,5,1,43,87,17,1,0,-,-,-,1,1,1
"대전광역시",서구,488118,881,7621,1.56,3,1797,0.06,25,2019,427,946,1,413,12,2005,217,14,4,394,192,33,-,-,-,-,-,1,2,1
"대전광역시",유성구,355983,435,3402,0.96,1,231,0.03,9,322,200,326,1,199,11,2284,100,17,-,-,108,11,-,-,5,12,-,1,2,4
"대전광역시",대덕구,184266,220,2184,1.19,2,390,0.11,4,370,112,333,1,192,4,893,48,6,-,-,48,0,-,-,1,0,-,1,-,1
"울산광역시",소계,1175625,1350,15174,1.29,8,3092,0.07,41,3998,594,1061,-,-,42,6873,380,13,2,123,274,14,-,-,9,0,-,5,9,11
"울산광역시",중구,234130,238,2405,1.03,2,822,0.09,10,622,105,63,-,-,5,898,68,0,-,-,48,0,-,-,-,-,-,1,-,-
"울산광역시",남구,335794,596,5703,1.70,3,801,0.09,18,1618,264,368,-,-,18,2774,174,13,2,123,115,6,-,-,2,0,-,1,2,-
"울산광역시",동구,167779,175,2023,1.21,1,966,0.06,1,41,84,333,-,-,4,683,46,0,-,-,36,0,-,-,3,0,-,1,-,-
"울산광역시",북구,208855,156,1537,0.74,1,263,0.05,3,378,67,161,-,-,5,735,47,0,-,-,32,0,-,-,1,0,-,1,-,2
"울산광역시",울주군,229067,185,3506,1.53,1,240,0.04,9,1339,74,136,-,-,10,1783,45,0,-,-,43,8,-,-,3,0,-,1,7,9
"세종특별자치시",소계,319066,257,326,0.10,-,-,-,-,-,161,326,-,-,-,-,17,0,-,-,72,0,-,-,7,0,-,-,0,-
"경기도",소계,13485679,14211,132302,0.98,63,25723,0.05,262,26519,6631,13475,32,8203,319,54234,3853,21,51,2769,2945,1228,7,10,48,120,1,43,124,161
"경기도",수원시,1242212,1560,12658,1.02,4,2593,0.03,33,3587,707,1100,2,394,22,4662,431,0,3,156,348,140,-,-,10,26,-,4,-,-
"경기도",성남시,972280,1637,9848,1.01,6,3914,0.06,17,1722,776,1158,1,188,15,2599,463,3,3,183,350,78,-,-,6,3,-,3,1,-
"경기도",의정부시,451542,393,5633,1.25,4,1424,0.09,14,2088,261,435,-,-,9,1569,1,0,3,117,97,0,-,-,4,0,-,1,-,-
"경기도",안양시,584239,838,4438,0.76,3,1478,0.05,15,1172,373,565,-,-,8,1107,247,0,2,103,186,13,2,0,2,0,-,2,-,-
"경기도",부천시,868106,1080,12319,1.42,5,2357,0.06,23,2095,508,1030,5,855,26,5262,284,0,9,552,219,165,1,3,-,-,-,1,-,-
"경기도",광명시,333114,403,2258,0.68,1,391,0.03,4,282,198,609,-,-,5,947,113,0,-,-,81,29,-,-,1,0,-,1,-,-
"경기도",평택시,518672,476,3673,0.71,4,1119,0.08,10,1263,243,566,-,-,4,710,139,0,-,-,72,14,1,1,3,0,-,2,9,11
"경기도",동두천시,99566,94,2425,2.44,-,-,-,1,171,41,154,1,285,9,1815,26,0,-,-,16,0,-,-,-,-,-,1,-,-
"경기도",안산시,717130,738,9850,1.37,4,1873,0.06,22,1955,353,1244,1,285,17,3453,192,0,14,767,134,272,1,1,-,-,-,2,4,2
"경기도",고양시,1056853,1181,12289,1.16,5,3271,0.05,17,1639,541,980,6,1187,28,4900,309,7,2,123,271,182,-,-,2,0,-,3,1,-
"경기도",과천시,58325,68,0,0.00,-,-,-,-,-,34,0,-,-,-,-,17,0,-,-,14,0,-,-,3,0,-,1,-,-
"경기도",구리시,204977,315,2698,1.32,1,594,0.05,8,919,145,284,-,-,5,901,92,0,-,-,64,0,-,-,-,-,-,1,2,-
"경기도",남양주시,688965,622,5292,0.77,3,776,0.04,11,936,282,527,2,76,17,2954,177,0,-,-,129,20,1,3,-,-,-,2,5,3
"경기도",오산시,229520,219,2807,1.22,3,682,0.13,6,512,101,223,1,464,5,867,69,0,1,41,33,18,-,-,-,-,-,1,-,-
"경기도",시흥시,483327,432,4223,0.87,3,627,0.06,3,295,210,712,-,-,13,2077,122,0,8,442,73,70,-,-,-,-,-,1,1,4
"경기도",군포시,283876,307,2185,0.77,2,647,0.07,3,363,135,227,1,170,6,773,94,5,-,-,66,0,-,-,-,-,-,1,1,-
"경기도",의왕시,155084,150,1897,1.22,-,-,-,1,176,65,87,2,1068,3,535,46,0,-,-,30,0,1,2,2,29,-,1,1,-
"경기도",하남시,256760,265,785,0.31,-,-,-,5,234,129,310,-,-,2,241,74,0,-,-,55,0,-,-,-,-,-,1,-,-
"경기도",용인시,1053522,1060,8497,0.81,3,634,0.03,10,1138,484,657,4,1518,24,4509,312,6,-,-,221,28,-,-,2,7,-,3,7,10
"경기도",파주시,463122,401,4378,0.95,1,213,0.02,10,969,176,321,-,-,18,2815,111,0,1,31,83,29,-,-,1,0,-,1,6,7
"경기도",이천시,221585,212,2036,0.92,1,115,0.05,4,309,100,272,2,571,5,769,56,0,-,-,43,0,-,-,1,0,-,1,7,15
"경기도",안성시,194954,165,2159,1.11,2,492,0.10,2,118,70,188,1,299,8,1051,48,0,-,-,32,11,-,-,2,0,-,1,9,15
"경기도",김포시,443019,49,2985,0.67,2,734,0.05,9,827,29,402,-,-,6,868,-,-,2,125,1,29,-,-,-,-,-,1,6,7
"경기도",화성시,798100,654,5920,0.74,3,1138,0.04,17,1412,286,552,-,-,22,2704,184,0,1,49,134,55,-,-,7,10,-,1,15,12
"경기도",광주시,376819,268,2074,0.55,1,295,0.03,2,264,119,280,-,-,8,1197,75,0,-,-,63,38,-,-,-,-,-,1,3,12
"경기도",양주시,224250,164,2762,1.23,-,-,-,5,700,75,74,1,265,11,1704,44,0,-,-,28,19,-,-,-,-,-,1,2,3
"경기도",포천시,163474,127,1731,1.06,2,356,0.12,3,370,59,144,-,-,5,843,35,0,-,-,23,18,-,-,-,-,-,1,13,9
"경기도",여주시,115074,122,2044,1.78,-,-,-,2,276,51,108,2,578,5,1037,33,0,-,-,27,0,-,-,2,45,-,1,9,13
"경기도",연천군,45606,33,281,0.62,-,-,-,-,-,13,83,-,-,1,198,12,0,-,-,7,0,-,-,-,-,1,-,7,7
"경기도",가평군,63936,68,841,1.32,-,-,-,3,414,26,96,-,-,3,301,19,0,1,30,16,0,-,-,-,-,-,1,5,15
"경기도",양평군,117670,110,1316,1.12,-,-,-,2,313,41,87,-,-,9,866,28,0,1,50,29,0,-,-,-,-,-,1,10,16
"강원도",소계,1561313,1590,17915,1.15,15,5587,0.10,39,4497,744,1895,8,1597,33,4146,387,16,2,152,354,25,-,-,8,0,2,16,98,129
"강원도",춘천시,285002,326,4305,1.51,2,1074,0.07,3,483,156,376,5,1155,8,1165,79,0,1,52,69,0,-,-,3,0,-,1,10,13
"강원도",원주시,347421,416,5126,1.48,2,1108,0.06,18,2022,191,588,3,442,6,865,95,1,1,100,99,0,-,-,1,0,-,1,9,8
"강원도",강릉시,215239,239,2735,1.27,4,1633,0.19,3,494,113,147,-,-,4,446,56,15,-,-,57,0,-,-,2,0,-,1,7,9
"강원도",동해시,92137,74,1494,1.62,1,399,0.11,2,421,26,184,-,-,3,490,26,0,-,-,16,0,-,-,-,-,-,1,1,-
"강원도",태백시,45112,42,543,1.20,1,395,0.22,1,60,24,88,-,-,-,-,9,0,-,-,7,0,-,-,-,-,-,1,1,1
"강원도",속초시,82694,121,880,1.06,2,470,0.24,-,-,64,112,-,-,2,298,30,0,-,-,23,0,-,-,-,-,-,1,-,-
"강원도",삼척시,69115,53,414,0.60,1,152,0.14,1,102,26,88,-,-,1,72,13,0,-,-,11,0,-,-,-,-,-,1,8,6
"강원도",홍천군,70898,62,728,1.03,1,145,0.14,2,206,29,92,-,-,3,285,16,0,-,-,11,0,-,-,-,-,-,1,8,18
"강원도",횡성군,47340,35,189,0.40,-,-,-,1,109,14,29,-,-,1,51,7,0,-,-,12,0,-,-,-,-,-,1,8,8
"강원도",영월군,39998,27,377,0.94,1,211,0.25,1,71,12,17,-,-,1,78,6,0,-,-,5,0,-,-,1,0,-,1,8,5
"강원도",평창군,43021,40,156,0.36,-,-,-,-,-,17,28,-,-,2,128,11,0,-,-,10,0,-,-,-,-,1,-,6,15
"강원도",정선군,37965,22,224,0.59,-,-,-,2,224,10,0,-,-,-,-,5,0,-,-,5,0,-,-,-,-,-,1,7,11
"강원도",철원군,47138,45,363,0.77,-,-,-,1,95,27,74,-,-,1,194,8,0,-,-,8,0,-,-,-,-,-,1,4,7
"강원도",화천군,25342,18,26,0.10,-,-,-,-,-,8,26,-,-,-,-,5,0,-,-,4,0,-,-,1,0,1,-,4,6
"강원도",양구군,23666,18,217,0.92,-,-,-,3,168,6,24,-,-,-,-,5,0,-,-,4,25,-,-,-,-,-,1,4,3
"강원도",인제군,32455,21,138,0.43,-,-,-,1,42,8,22,-,-,1,74,6,0,-,-,5,0,-,-,-,-,-,1,5,5
"강원도",고성군,29118,16,0,0.00,-,-,-,-,-,7,0,-,-,-,-,5,0,-,-,4,0,-,-,-,-,-,1,3,9
"강원도",양양군,27652,15,0,0.00,-,-,-,-,-,6,0,-,-,-,-,5,0,-,-,4,0,-,-,-,-,-,1,5,5
"충청북도",소계,1638789,1874,22428,1.37,13,4872,0.08,39,4653,983,2372,7,2367,46,7596,375,0,8,496,391,39,1,0,11,33,-,14,96,158
"충청북도",청주시,851328,1014,10736,1.26,7,3400,0.08,22,2366,480,985,2,477,19,3163,247,0,5,320,224,25,1,0,7,0,-,4,15,25
"충청북도",충주시,215859,305,2730,1.26,2,612,0.09,3,341,244,519,-,-,7,1153,1,0,1,72,45,0,-,-,2,33,-,1,13,16
"충청북도",제천시,136906,159,2286,1.67,2,437,0.15,1,115,78,382,1,460,5,774,36,0,2,104,34,14,-,-,-,-,-,1,8,11
"충청북도",보은군,34189,33,720,2.11,-,-,-,2,316,16,29,-,-,2,375,6,0,-,-,7,0,-,-,-,-,-,1,7,15
"충청북도",옥천군,52251,58,1106,2.12,1,168,0.19,-,-,29,103,1,120,3,715,11,0,-,-,13,0,-,-,-,-,-,1,8,16
"충청북도",영동군,50318,56,696,1.38,-,-,-,1,151,26,84,-,-,3,461,10,0,-,-,16,0,-,-,-,-,-,1,10,17
"충청북도",증평군,38062,39,464,1.22,-,-,-,3,294,20,0,-,-,1,170,8,0,-,-,7,0,-,-,-,-,-,1,1,1
"충청북도",진천군,84265,71,819,0.97,1,255,0.12,-,-,31,69,1,183,2,312,19,0,-,-,16,0,-,-,1,0,-,1,7,7
"충청북도",괴산군,40032,23,396,0.99,-,-,-,2,207,9,23,1,166,-,-,5,0,-,-,5,0,-,-,1,0,-,1,12,17
"충청북도",음성군,105103,98,2242,2.13,-,-,-,4,789,44,124,1,961,3,368,26,0,-,-,20,0,-,-,-,-,-,1,8,18
"충청북도",단양군,30476,18,233,0.76,-,-,-,1,74,6,54,-,-,1,105,6,0,-,-,4,0,-,-,-,-,-,1,7,15
"충청남도",소계,2194516,2273,28607,1.30,13,5229,0.06,43,3577,1043,2597,12,3611,77,13258,552,5,5,305,512,0,-,-,16,25,2,14,152,234
"충청남도",천안시,666153,739,9065,1.36,4,2290,0.06,18,1735,328,783,1,198,23,3823,188,5,3,206,170,0,-,-,4,25,-,2,12,18
"충청남도",공주시,109687,138,3837,3.50,1,263,0.09,1,86,66,234,3,1727,8,1527,26,0,-,-,32,0,-,-,1,0,-,1,10,19
"충청남도",보령시,104881,105,906,0.86,1,240,0.10,1,110,48,149,-,-,3,407,21,0,-,-,31,0,-,-,-,-,-,1,10,17
"충청남도",아산시,330242,291,3046,0.92,1,322,0.03,9,639,131,204,2,669,6,1144,80,0,1,68,57,0,-,-,4,0,-,1,11,16
"충청남도",서산시,178621,168,1090,0.61,2,555,0.11,-,-,79,287,-,-,2,248,47,0,-,-,36,0,-,-,2,0,-,1,10,15
"충청남도",논산시,64578,161,3061,4.74,1,632,0.15,1,54,81,231,1,182,11,1962,31,0,-,-,35,0,-,-,-,-,-,1,13,26
"충청남도",계룡시,43934,43,286,0.65,-,-,-,1,103,17,48,-,-,1,135,12,0,-,-,12,0,-,-,-,-,-,1,2,-
"충청남도",당진시,124298,157,1206,0.97,1,288,0.08,4,201,74,116,-,-,4,601,41,0,-,-,30,0,-,-,3,0,-,1,11,19
"충청남도",금산군,173544,65,699,0.40,-,-,-,1,65,33,83,-,-,3,551,14,0,-,-,13,0,-,-,1,0,-,1,9,8
"충청남도",부여군,55470,69,1188,2.14,-,-,-,2,133,29,72,2,364,3,619,16,0,-,-,17,0,-,-,-,-,-,1,15,20
"충청남도",서천군,69254,61,1272,1.84,-,-,-,1,82,29,126,1,180,4,884,11,0,-,-,15,0,-,-,-,-,-,1,10,17
"충청남도",청양군,55289,25,244,0.44,-,-,-,1,47,10,0,-,-,2,197,6,0,-,-,6,0,-,-,-,-,1,-,9,13
"충청남도",홍성군,32910,102,1593,4.84,1,462,0.30,1,61,46,0,2,291,4,748,24,0,1,31,22,0,-,-,1,0,-,1,11,14
"충청남도",예산군,103367,88,553,0.53,1,177,0.10,1,160,41,125,-,-,1,91,21,0,-,-,23,0,-,-,-,-,-,1,12,16
"충청남도",태안군,82288,61,561,0.68,-,-,-,1,101,31,139,-,-,2,321,14,0,-,-,13,0,-,-,-,-,1,-,7,16
